FlorentineDrawings_IdentifierBB1961,City,City_URI,Country,Country_URI,Collection_main,Collection_URI_main,Collection_sub,Collection_URI_sub,Former_collection,Former_collection_URI,BB_1961_Inventory_number,Inventory_number_correction,BB_1961_number_letter,BB_1961_number_letter_NoSpace,BB_1961_figure number_recto,BB_1961_figure number_verso,BB_1961_plate number,BB_1961_Artist_NoQualifier,Artist_URI_1961,BB_1961_Qualifier,BB_1961_title_recto,BB_1961_title_verso,BB_1961_title_correction,BB_1961_technique_recto_1,BB_1961_technique_recto_1_URI,BB_1961_technique_recto_2,BB_1961_technique_recto_2_URI,BB_1961_technique_recto_3,BB_1961_technique_recto_3_URI,BB_1961_technique_recto_4,BB_1961_technique_recto_4_URI,BB_1961_technique_recto_5,BB_1961_technique_recto_5_URI,BB_1961_technique_verso_1,BB_1961_technique_verso_1_URI,BB_1961_technique_verso_2,BB_1961_technique_verso_2_URI,BB_1961_technique_verso_3,BB_1961_technique_verso_3_URI,BB_1961_technique_verso_4,BB_1961_technique_verso_4_URI,BB_1961_text_recto,BB_1961_text_verso,BB_1938_number_letter,BB_1938_number_letter_NoSpace,BB_1938_Artist_NoQualifier,Artist_URI_1938,BB_1938_Qualifier,BB_1938_title_recto,BB_1938_title_verso,BB_1938_text_recto,BB_1938_text_verso,BB_1903_number_letter,BB_1903_number_letter_NoSpace,BB_1903_Artist_NoQualifier,Artist_URI_1903,BB_1903_Qualifier,BB_1903_title_recto,BB_1903_title_verso,BB_1903_text_recto,BB_1903_text_verso,Cataloguer's Comments,Cataloguer's Question
0000149-Berenson1961,Paris,http://sws.geonames.org/2988507,France,http://sws.geonames.org/3017382,Musée du Louvre,http://viaf.org/viaf/130895627/,,,,,1685,,149,149,842,,,"Sarto, Andrea del",http://vocab.getty.edu/ulan/500025314,,"Testa virile in profilo verso destra, con lo sguardo volto in alto",,,red chalk,http://vocab.getty.edu/aat/300080064,,,,,,,,,,,,,,,,,"Same as 1938, in Italian",,149,149,,,,Head of man looking up in profile to right,,For Joseph in the Madrid altar-piece,,149,149,"Sarto, Andrea del",,,,,,,,
0000150-Berenson1961,Paris,http://sws.geonames.org/2988507,France,http://sws.geonames.org/3017382,Musée du Louvre,http://viaf.org/viaf/130895627/,,,,,1686,,150,150,823,,,"Sarto, Andrea del",http://vocab.getty.edu/ulan/500025314,,"Busto di donna quasi in profilo verso sinistra, con la testa leggermente volta in basso ",Una testa caricaturale,,red chalk,http://vocab.getty.edu/aat/300080064,,,,,,,,,red chalk,http://vocab.getty.edu/aat/300080064,,,,,,,"[1957: Studio per la testa della ""Madonna"" nella Wallace Collection (n. 9), a Londra];","[1957: Devo la conoscenza del verso a Sydney Freedberg, il quale lo ritiene autentico]",150,150,,,,"Bust of woman almost in profile to left, bending her head a little",,Study for St. Catherine in the Berlin altar-piece,,150,150,"Sarto, Andrea del",,,,,Same as 1938,,,
000150A-Berenson1961,Paris,http://sws.geonames.org/2988507,France,http://sws.geonames.org/3017382,Musée du Louvre,http://viaf.org/viaf/130895627/,,,,,1687,,150 A,150A,804,805,,"Sarto, Andrea del",http://vocab.getty.edu/ulan/500025314,,"Studi per il cagnolino che saltella giù dal trono di Cesare, nell'affresco di Poggio a Caiano","Studi per il cagnolino che saltella giù dal trono di Cesare, nell'affresco di Poggio a Caiano",,red chalk,http://vocab.getty.edu/aat/300080064,,,,,,,,,red chalk,http://vocab.getty.edu/aat/300080064,,,,,,,,,150 A,150A,,,,Various studies on front and back for dog that jumps down from steps of Caesar's throne in the Poggio a Caiano fresco,,,,,,#N/A,,,,,,,Drawing missing in BB 1903,
0000151-Berenson1961,Paris,http://sws.geonames.org/2988507,France,http://sws.geonames.org/3017382,Musée du Louvre,http://viaf.org/viaf/130895627/,,,,,1689,,151,151,770,,,"Sarto, Andrea del",http://vocab.getty.edu/ulan/500025314,,"Figura intera di giovane nudo con un berretto in testa, in profilo verso sinistra, che si tocca la spalla sinistra con la mano destra",,,red chalk,http://vocab.getty.edu/aat/300080064,,,,,,,,,,,,,,,,,"Same as 1938, in Italian",,151,151,,,,"Study from model of young man nude but for cap on his head, standing in profile to left, with his right hand touching his left shoulder",,"This served for a figure in the Annunziata fresco, representing St. Philip exorcising a possessed woman",,151,151,"Sarto, Andrea del",,,,,Same as 1938,,,
0000152-Berenson1961,Paris,http://sws.geonames.org/2988507,France,http://sws.geonames.org/3017382,Musée du Louvre,http://viaf.org/viaf/130895627/,,,,,1690,,152,152,,,,"Sarto, Andrea del",http://vocab.getty.edu/ulan/500025314,,"Testa virile calva, in profilo verso destra ","Uomo seduto con manto girato sul petto, sotto questo due piedi",,red chalk,http://vocab.getty.edu/aat/300080064,,,,,,,,,black chalk,http://vocab.getty.edu/aat/300080058,red chalk,http://vocab.getty.edu/aat/300080064,,,,,"Same as 1938, in Italian",,152,152,,,,Profile to right of bald-headed elderly man ,"Study of man seated, draped across the chest. Below, two feet",,"drapery and hands highly finished, legs slightly indicated. The head on the recto which in different positions Andrea drew more than once, probably was not made, as the Louvre catalogue states, for the Zacharias in the Scalzo Visitation, nor, as might occur to others, for one of the apostles on left in the Last Supper. It is much more likely that Andrea, whose habit it was to make almost no change from a study of a detail to its final form in the finished work, intended this head for that of the old man kneeling before Caesar in the Poggio a Caiano fresco",152,152,"Sarto, Andrea del",,,,,Same as 1938,,BB 1903 is handwritten  by pencil. Information added in BB 1961 ,
0000153-Berenson1961,Paris,http://sws.geonames.org/2988507,France,http://sws.geonames.org/3017382,Musée du Louvre,http://viaf.org/viaf/130895627/,,,,,1692,,153,153,,,,"Sarto, Andrea del",http://vocab.getty.edu/ulan/500025314,,"Studi per i cherubini oranti a mani giunte, a destra e a sinistra della Vergine nell'""Assunta Passerini""","Studi per i cherubini oranti a mani giunte, a destra e a sinistra della Vergine nell'""Assunta Passerini""",,red chalk,http://vocab.getty.edu/aat/300080064,,,,,,,,,,,,,,,,,,,153,153,,,,"Bust of child turning a little to right with hands joined in prayer on the verso, which is stuck down, a similar baby's head is visible",,In every probability a study for one of the cherubs in the Pitti Assumption (n. 225),,153,153,"Sarto, Andrea del",,,,,Same as 1938,,BB 1903 is handwritten  by pencil. Information added in BB 1938 ,
000153A-Berenson1961,Paris,http://sws.geonames.org/2988507,France,http://sws.geonames.org/3017382,Musée du Louvre,http://viaf.org/viaf/130895627/,,,,,1712,,153 A,153A,,,,"Sarto, Andrea del",http://vocab.getty.edu/ulan/500025314,,Panneggio che avvolge una gamba piegata,,,red chalk,http://vocab.getty.edu/aat/300080064,,,,,,,,,,,,,,,,,"Studio per il panneggio della parte inferiore del ""San Pietro"" nel Duomo di Pisa",,,,,,,,,,,,,#N/A,,,,,,,Drawing missing in BB 1938 and BB 1903,
#N/A,,#N/A,,#N/A,,#N/A,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,#N/A,#N/A,,,,,,,
0000155-Berenson1961,Paris,http://sws.geonames.org/2988507,France,http://sws.geonames.org/3017382,Musée du Louvre,http://viaf.org/viaf/130895627/,,,,,1715,,155,155,832,,,"Sarto, Andrea del",http://vocab.getty.edu/ulan/500025314,,"Figura virile nuda, seduta in posa di abbandono, con la testa reclinata, il braccio sinistro proteso ed il destro lungo il fianco",,,red chalk,http://vocab.getty.edu/aat/300080064,,,,,,,,,,,,,,,,,"Same as 1938 title, in Italian",,155,155,,,,Study from model for Dead Christ in the Pitti Pietà (n. 58),,,,155,155,"Sarto, Andrea del",,,,,,,,
#N/A,,#N/A,,#N/A,,#N/A,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,#N/A,#N/A,,,,,,,
0000157-Berenson1961,Paris,http://sws.geonames.org/2988507,France,http://sws.geonames.org/3017382,Musée du Louvre,http://viaf.org/viaf/130895627/,,,,,1717,,157,157,825,,,"Sarto, Andrea del",http://vocab.getty.edu/ulan/500025314,,"Testa di fanciullo ridente, in profilo verso destra",,,red chalk,http://vocab.getty.edu/aat/300080064,,,,,,,,,,,,,,,,,"Same as 1938, in Italian",,157,157,,,,Head of laughing child in profile to right,,Study for one  of the children in the Louvre Charity,,157,157,"Sarto, Andrea del",,,,,Same as 1938,,,
000157A-Berenson1961,Paris,http://sws.geonames.org/2988507,France,http://sws.geonames.org/3017382,Musée du Louvre,http://viaf.org/viaf/130895627/,,,,,1726,,157 A,157A,,,,"Sarto, Andrea del",http://vocab.getty.edu/ulan/500025314,,Profilo di uomo di mezza età che guarda devotamente a sinistra,,,red chalk,http://vocab.getty.edu/aat/300080064,,,,,,,,,,,,,,,,,"Same as 1938, in Italian",,157 A,157A,,,,Profile of middle-aged man looking devoutly to left,,"The back of the head from crown to base has been added and the profile cut out and pasted on, so that the outlines have lost nearly all vitality",,,,#N/A,,,,,,,Drawing missing in BB 1903,
0000158-Berenson1961,Paris,http://sws.geonames.org/2988507,France,http://sws.geonames.org/3017382,Musée du Louvre,http://viaf.org/viaf/130895627/,,,,,212,,158,158,,,,"Sarto, Andrea del",http://vocab.getty.edu/ulan/500025314,,"Testa di vecchio, volto di tre quarti verso sinistra, con le palpebre abbassate e le labbra semichiuse. È sbarbato ed ha una verruca sulla guancia",,,red chalk,http://vocab.getty.edu/aat/300080064,,,,,,,,,,,,,,,,,"Same as 1938, in Italian",,158,158,,,,"Study of elderly man's head, turned nearly to left with mouth half open and eyes half closed. He is smooth shaved, and has a wart on his cheek",,Evidently from model. Ascribed to Fra Bartolomeo,,158,158,"Sarto, Andrea del",,,,,Same as 1938,,,
000158A-Berenson1961,Paris,http://sws.geonames.org/2988507,France,http://sws.geonames.org/3017382,Musée du Louvre,http://viaf.org/viaf/130895627/,,,,,232,,158 A,158A,,,,"Sarto, Andrea del",http://vocab.getty.edu/ulan/500025314,,Giovane che si volge con violenza indietro e si guarda al di sopra della spalla ,Studi di panneggi,,red chalk,http://vocab.getty.edu/aat/300080064,,,,,,,,,red chalk,http://vocab.getty.edu/aat/300080064,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,Drawing missing in BB 1938 and BB 1903,
000158B-Berenson1961,Paris,http://sws.geonames.org/2988507,France,http://sws.geonames.org/3017382,Musée du Louvre,http://viaf.org/viaf/130895627/,,,,,5946,,158 B,158B,,,,"Sarto, Andrea del",http://vocab.getty.edu/ulan/500025314,,"Busto di bambino col braccio destro proteso, che guarda al di sopra della sua spalla",,,red chalk,http://vocab.getty.edu/aat/300080064,,,,,,,,,,,,,,,,,"Studio per il Bambino nella ""Madonna delle Arpie"" del 1517 (uffizi n. 1577)",,,,,,,,,,,,,#N/A,,,,,,,Drawing missing in BB 1938 and BB 1903,
000158C-Berenson1961,Paris,http://sws.geonames.org/2988507,France,http://sws.geonames.org/3017382,Musée du Louvre,http://viaf.org/viaf/130895627/,,,,,10959,,158 C,158C,,,,"Sarto, Andrea del",http://vocab.getty.edu/ulan/500025314,,"Testa di ragazzo che guarda in basso, in profilo verso destra",,,red chalk,http://vocab.getty.edu/aat/300080064,,,,,,,,,,,,,,,,,"Studio per il San Giovannino nella ""Sacra Famiglia di Ottaviano dei Medici"" (Pitti n. 81)",,,,,,,,,,,,,#N/A,,,,,,,Drawing missing in BB 1938 and BB 1903,
0000159-Berenson1961,Paris,http://sws.geonames.org/2988507,France,http://sws.geonames.org/3017382,École Nationale Supérieure des Beaux-arts,http://viaf.org/viaf/282894108/,,,,,28036,,159,159,833,,,"Sarto, Andrea del",http://vocab.getty.edu/ulan/500025314,,"Testa di giovane donna che guarda in basso, leggermente volta a sinistra",,,red chalk,http://vocab.getty.edu/aat/300080064,,,,,,,,,,,,,,,,,"Same as 1938, in Italian",,159,159,,,,"Study from model, perhaps Lucrezia del Fede, of youngish woman, looking down a little to left",,"Possibly to be connected with the Pitti Pietà, and at all events of nearly that period",,159,159,"Sarto, Andrea del",,,,,Same as 1938,,,
000159A-Berenson1961,Paris,http://sws.geonames.org/2988507,France,http://sws.geonames.org/3017382,École Nationale Supérieure des Beaux-arts,http://viaf.org/viaf/282894108/,,,,,289,,159 A,159A,,,,"Sarto, Andrea del",http://vocab.getty.edu/ulan/500025314,,Busto di giovane donna ,Leggero schizzo della medesima figura,,red chalk,http://vocab.getty.edu/aat/300080064,,,,,,,,,red chalk,http://vocab.getty.edu/aat/300080064,,,,,,,"Same as 1938, in Italian",,159 A,159A,,,,Bust of young woman ,Slight sketch of same figure,"I am not acquainted with the original but assuming as we may on Fishel's authority that is an autograph, the sketch on the recto is of great interest. Impossible not to connect it with one of Andrea's finest achievements, the Uffizi portrait just mentioned, And yet the difference is puzzling. The sketch seems to be of a younger person and of one nearer the people than the lady in the picture, who looks mature, cultivated, and clever. dis the artist use a model with fourtuitous likeness to the lady or is the latter only the image, the ""Wunschbild"" -the wish fulfilment- of the other?",,,,#N/A,,,,,,,BB 1961 Inventory number is handwritten by pen. The wrong number was 34163. Drawing missing in BB 1903,
00159A2-Berenson1961,Paris,http://sws.geonames.org/2988507,France,http://sws.geonames.org/3017382,Institut Néerlandais,http://viaf.org/viaf/136999912/,,,,,,,159 A-2,159A-2,,,,"Sarto, Andrea del",http://vocab.getty.edu/ulan/500025314,,"Due studi per il torso, uno per il braccio alzato ed uno per la testa, del putto che addita verso l'alto, sotto i piedi dell'""Assunta Panciatichi"" (Pitti n. 191) ","Gruppo di uomini paludati, volti a destra, con teste volte verso l'alto e, in direzione capovolta, un drago",,black chalk,http://vocab.getty.edu/aat/300080058,,,,,,,,,black chalk,http://vocab.getty.edu/aat/300080058,red chalk,http://vocab.getty.edu/aat/300080064,,,,,,"Il gruppo di uomini sembra una prima idea per gli Apostoli a sinistra nell'""Assunta Panciatichi"" (Pitti n. 191)",,,,,,,,,,,,#N/A,,,,,,,Inventory number missing in BB 1961 and BB 1938. Drawing missing in BB 1938 and BB 1903,
000055B-Berenson1961,Berlin,http://sws.geonames.org/2950159,Germany,http://sws.geonames.org/2921044,Kupferstichkabinett,http://viaf.org/viaf/132000764/,,,,,12924,,55 B,55B,,,,"Sarto, Andrea del",http://vocab.getty.edu/ulan/500025314,,"Testa di uomo anziano, in profilo verso destra, e alla sua sinistra, busto di giovane con manica riccamente drappeggiata ","profilo di uomo di mezza età, calvo e dal collo taurino e profilo più piccolo di giovane che sostiene il mento con la mano",,red chalk,http://vocab.getty.edu/aat/300080064,,,,,,,,,red chalk,http://vocab.getty.edu/aat/300080064,,,,,,,"Same as 1938, in Italian",,55 B,55B,,,,Profile to right of elderly man ,Profile of bald clean-shaven bull-necked middle-aged man,"inspired perhaps by some version of the well-known antique bust of Homer. Dr. Fröhlich Bum, who first published these sketches, connects the two figures with the Poggio a Caiano fresco, the draped bust with the young man next to the grey-beard who stands erect to our right of the same composition. These last have nothing in common but the action, which is not surprising seeing that this part of the fresco was finished by Allori. The heads have a certain likeness to this or that in his works of about 1520 but identity with none.","Dr. Fröhlich Bum, who first published these sketches, connects the two figures with the Poggio a Caiano fresco, the draped bust with the young man next to the grey-beard who stands erect to our right of the same composition. These last have nothing in common but the action, which is not surprising seeing that this part of the fresco was finished by Allori. The heads have a certain likeness to this or that in his works of about 1520 but identity with none.",,,#N/A,,,,,,,Drawing missing in BB 1903,
000055G-Berenson1961,Darmstadt,http://sws.geonames.org/2938913,Germany,http://sws.geonames.org/2921044,Hessischen Landesmuseums Darmstadt,http://viaf.org/viaf/140312453/,,,,,A.E.1462,,55 G,55G,789,,,"Sarto, Andrea del",http://vocab.getty.edu/ulan/500025314,,Giovane uomo in profilo a destra che regge un pesante mantello sul braccio destro ,Figura maschile drappeggiata,,red chalk,http://vocab.getty.edu/aat/300080064,,,,,,,,,red chalk,http://vocab.getty.edu/aat/300080064,,,,,,,"Same as 1938, in Italian",,55 G,55G,,,,Young man in profile to right carrying heavy drapery on right armdrapery on right arm ,draped male figure,"The recto looks like other sketches for the Scalzo frescoes, but the figure does not actually occur in any of the compositions, although close to the man on the right in the frescoes representing Zacharias in the Temple",,,,#N/A,,,,,,,Drawing missing in BB 1903,
0000056-Berenson1961,Düsseldorf,http://sws.geonames.org/2934246,Germany,http://sws.geonames.org/2921044,Kunstakademie,http://viaf.org/viaf/122466561/,,,,,17,,56,56,816,,,"Sarto, Andrea del",http://vocab.getty.edu/ulan/500025314,,"Figura intera di frate in profilo verso destra, ma con il viso volto allo spettatore",,,red chalk,http://vocab.getty.edu/aat/300080064,,,,,,,,,,,,,,,,,"(Questo è un modello di ciò che un articolo sopra un solo disegno dovrebbe essere) and Same as 1938, in Italian",,56,56,,,,Study from model for St. Francis,,"in the ""Madonna delle Arpie""",,56,56,"Sarto, Andrea del",,,,,Same as 1938,,,
000129B-Berenson1961,Hamburg,http://sws.geonames.org/2911298,Germany,http://sws.geonames.org/2921044,Hamburger Kunsthalle,http://viaf.org/viaf/140632142/,,,,,21459,,129 B,129B,,,,"Sarto, Andrea del",http://vocab.getty.edu/ulan/500025314,,Testa di fanciullo vista da tergo,,,red chalk,http://vocab.getty.edu/aat/300080064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,Drawing missing in BB 1938 and BB 1903,
000141C-Berenson1961,Munich,http://sws.geonames.org/2867714,Germany,http://sws.geonames.org/2921044,Staatliche Graphische Sammlung,http://viaf.org/viaf/141175586/,,,,,2207,,141 C,141C,,,,"Sarto, Andrea del",http://vocab.getty.edu/ulan/500025314,,San Bernardo,,,black chalk,http://vocab.getty.edu/aat/300080058,,,,,,,,,,,,,,,,,"Same as 1938 title, in Italian",,141 C,141C,,,,Study for St. Bernard in the Pitti Assumption (n. 123),,,,,,#N/A,,,,,,,Drawing missing in BB 1903,
00141C1-Berenson1961,Munich,http://sws.geonames.org/2867714,Germany,http://sws.geonames.org/2921044,Staatliche Graphische Sammlung,http://viaf.org/viaf/141175586/,,,,,11123,,141 C-1,141C-1,,,,"Sarto, Andrea del",http://vocab.getty.edu/ulan/500025314,,"Giovane uomo genuflesso, in profilo verso sinistra, con le mani alzate in adorazione ",Due mani virili che stringono un'asta e la mano destra ripetuta in basso,,red chalk,http://vocab.getty.edu/aat/300080064,,,,,,,,,red chalk,http://vocab.getty.edu/aat/300080064,,,,,,,"[1959: Malgrado la tradizionale attribuzione ad Andrea del Sarto, il giovane sul recto è così simile ai disegni del Pontormo intorno al 1530, che io lo assegnai all'allievo di Andrea, e proposi che potesse essere uno studio per il Pigmalione dei Barberini. Però John Shearman (Burlington Magazine, Aprile 1959), riferisce il foglio all'""Assunta Passerini"" (Pitti n. 225), alla quale Andrea del Sarto lavorava intorno al 1526: egli vede nel recto uno studio per la Santa Margherita da Cortona, genuflessa in primo piano, e nel","o uno studio per le mani dell'Apostolo che stringe un'asta, dietro di lei. Il riferimento delle mani sul verso è senz'altro convincente, ma la figura genuflessa sul recto mi sembra troppo esile per Andrea e mi sono perfino domandato se non potesse essere di Battista Naldini]",2256 B,2256B,,,,Study for youth kneeling in profile to left ,Two hands resting on a staff and study of a right hand,"Very fine, and of about 1530. The kneeling figure may be a sketch for the Pygmalion in the Barberini Gallery",,,,#N/A,,,,,,,Drawing missing in BB 1903,
000159E-Berenson1961,Stuttgart,http://sws.geonames.org/2825297,Germany,http://sws.geonames.org/2921044,Stuttgarter Kunstkabinett,http://viaf.org/viaf/128455332/,,,,,,,159 E,159E,,,,"Sarto, Andrea del",http://vocab.getty.edu/ulan/500025314,,Figura pesantemente drappeggiata di uomo in atto di camminare verso destra ,Nudo maschile,,red chalk,http://vocab.getty.edu/aat/300080064,,,,,,,,,red chalk,http://vocab.getty.edu/aat/300080064,,,,,,,,si può ricollegare agli affreschi dello Scalzo a Firenze,,,,,,,,,,,,#N/A,,,,,,,Drawing missing in BB 1938 and BB 1903,"See: Stuttgarter Kunstkabinett, vendita Maggio 1953 "
00161A1-Berenson1961,,,,,,,,,,,,,161 A-1,161A-1,,,,"Sarto, Andrea del",http://vocab.getty.edu/ulan/500025314,,"Nudo virile genuflesso verso destra, col profilo volto in alto, la mano destra appoggiata ad un libro",,,red chalk,http://vocab.getty.edu/aat/300080064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,Drawing missing in BB 1938 and BB 1903,
000056A-Berenson1961,Florence,http://sws.geonames.org/3176959,Italy,http://sws.geonames.org/3175395,Museo H.P. Horne,http://viaf.org/viaf/152107439/,,,,,5543,,56 A,56A,,,,"Sarto, Andrea del",http://vocab.getty.edu/ulan/500025314,,Rapido schizzo per una Deposizione,,,black chalk,http://vocab.getty.edu/aat/300080058,,,,,,,,,,,,,,,,,"Una pittura esattamente corrispondente non esiste, ed il disegno può riferirsi ad un dipinto perduto o rappresentante una prima, frettolosa idea per la ""Pietà di San Pietro a Luco"", del 1524, a Pitti (n. 58). Questo schizzo mi è stato segnalato da Sydney Freedberg",,,,,,,,,,,,,#N/A,,,,,,,Drawing missing in BB 1938 and BB 1903,
